id,x1,x2,x3,x4,c,y,delta
482,0,-4,1,0.414665556,4.535711536,0.012311763,1
483,0,5,0,-1.922498705,28.83355734,28.83355734,0
484,0,4,0,-1.136786998,2.447214662,2.447214662,0
485,1,3,0,0.883652065,15.1083258,3.970998346,1
486,1,5,0,0.726670693,24.074388,24.074388,0
487,1,2,0,0.428674014,7.373513491,1.154446571,1
488,0,4,1,-0.304440643,28.38388822,10.68009621,1
489,1,3,0,1.171980598,5.4254591,5.4254591,0
490,1,-2,1,0.692386263,18.98219887,0.136631357,1
491,0,2,1,-2.025426035,3.127905533,3.127905533,0
492,0,3,0,-0.208046779,12.20940866,12.20940866,0
493,1,-4,1,-0.230414939,19.00093891,0.091057307,1
494,1,-4,0,-0.066040345,21.37170719,0.156763376,1
495,0,3,0,0.971784715,25.34343535,4.176090488,1
496,0,-1,1,0.545902018,20.21549375,0.186351646,1
497,1,0,1,0.619476871,7.587492093,0.049712723,1
498,0,4,1,1.087087426,25.93191379,10.31000749,1
499,0,4,0,-0.376019845,29.77382853,27.02759628,1
500,1,-1,0,-0.784980041,18.55387396,1.084876308,1
501,0,3,0,0.804984368,25.88081046,12.00844609,1
502,1,-5,1,-0.442340094,11.69793179,0.034880299,1
503,1,2,1,0.261833742,1.016094647,0.940431515,1
504,0,-4,0,-0.173526154,7.879136635,0.065055744,1
505,1,0,1,0.197961055,14.6209468,0.541754092,1
506,1,4,1,0.518858501,13.56472007,7.22999313,1
507,0,2,0,0.616334284,17.89043129,17.89043129,0
508,0,1,1,1.674927649,9.116683463,1.635226296,1
509,1,-3,1,0.901349905,8.263650869,0.01045066,1
510,1,3,0,0.856007123,13.68061863,2.218470784,1
511,0,-2,0,0.957991002,29.47461756,0.325823697,1
512,1,-2,0,-0.726262606,21.40991526,0.135437452,1
513,1,1,1,-0.076781746,12.75339969,5.976694123,1
514,0,-5,1,0.613435464,28.79515385,0.007191615,1
515,0,-1,1,0.586903151,7.811426176,0.430040022,1
516,0,0,1,0.242653376,24.00305466,2.808570788,1
517,0,5,0,0.55492651,25.56631634,25.56631634,0
518,0,1,1,1.232873784,21.79754147,0.602060418,1
519,0,3,0,-1.087137945,8.931566665,8.931566665,0
520,1,2,0,-1.222442653,21.04170087,2.02063818,1
521,0,5,1,1.378991431,11.46923401,11.46923401,0
522,1,-5,0,-1.382410981,7.025967068,0.092135774,1
523,0,2,0,0.898898572,21.83459844,12.08795012,1
524,1,-2,0,1.219059159,22.30593463,0.100609995,1
525,0,4,1,0.754729434,17.59192336,3.256551714,1
526,0,0,1,1.505091383,3.779589941,1.419470497,1
527,1,3,1,-0.421329343,20.73016438,10.74728195,1
528,1,0,0,-0.547407073,23.87318806,3.934286915,1
529,1,2,1,-1.169418841,26.27384193,21.15949562,1
530,1,4,0,0.889557007,9.196064717,9.196064717,0
531,1,-2,1,-0.331766678,10.1256906,0.864474772,1
532,1,1,1,-0.063570274,29.74930166,2.589034976,1
533,1,3,1,0.178456132,8.336282868,7.980838245,1
534,1,2,1,1.187580762,18.27568071,2.344005433,1
535,1,-1,0,-0.233771794,5.737558545,0.341431481,1
536,0,-5,1,0.057727549,12.16698855,0.021832581,1
537,0,0,0,0.159597684,6.041269682,2.424426034,1
538,0,0,1,-0.039606002,8.372090792,1.583479449,1
539,1,-4,0,0.637147845,24.66552343,0.088091212,1
540,0,1,1,0.092411989,7.269253701,2.930051791,1
541,1,-3,1,1.579787595,8.793540176,0.024819119,1
542,0,-3,1,-0.44571691,9.645073651,0.138036702,1
543,0,4,0,-1.565402813,15.15860916,15.15860916,0
544,1,-1,0,-0.480609072,29.95495059,1.187302063,1
545,1,-3,1,-1.429173739,20.40962833,0.537110198,1
546,1,-3,0,0.782294707,11.6503859,0.309480189,1
547,0,4,0,-2.486169929,25.50998219,25.50998219,0
548,0,2,0,-0.227779419,28.35379733,17.41946931,1
549,0,-4,0,0.59378853,14.42102025,0.099106868,1
550,0,2,0,-0.256359222,27.6075708,1.178024411,1
551,1,3,1,-0.57697159,19.99357385,3.321001046,1
552,0,-3,1,1.615122533,16.61927802,0.121908996,1
553,1,-5,1,1.408470715,9.991571233,0.008099214,1
554,0,-3,0,0.313346269,15.08172074,0.64051223,1
555,0,1,0,1.117977948,28.18260002,1.31554517,1
556,1,2,0,0.411626241,11.65487358,3.258885365,1
557,0,3,0,1.303714848,10.98600467,4.851515343,1
558,0,5,0,0.262017098,15.13542646,15.13542646,0
559,1,4,0,1.078991024,4.70602087,4.70602087,0
560,1,4,0,0.674479817,15.37147516,14.27438686,1
561,0,0,1,-0.644658975,19.52679121,2.109929953,1
562,1,-1,0,-0.447480712,14.66865749,3.315954376,1
563,1,-4,1,-0.283861132,13.17533774,0.197218125,1
564,0,4,0,-0.353951702,27.43930218,27.43930218,0
565,1,2,0,0.758791747,8.508318882,3.890076418,1
566,0,-5,0,-1.639929569,23.25644654,0.277541399,1
567,1,4,1,0.499846816,1.060406675,1.060406675,0
568,0,4,1,-1.805267192,5.707337998,5.707337998,0
569,0,-3,0,1.18217387,15.46528341,0.194383676,1
570,0,0,0,0.661677964,7.140494243,0.309249741,1
571,1,-3,1,-0.277674386,16.90796593,0.456542328,1
572,0,1,1,0.564071021,29.57091817,2.426473019,1
573,0,3,0,0.865580212,2.291731357,2.291731357,0
574,0,1,0,-1.1603124,29.58025839,19.70741695,1
575,0,2,0,-1.630243315,26.31753346,26.31753346,0
576,0,2,1,-0.736439794,9.134527284,9.134527284,0
577,1,-5,0,-1.978714688,19.38763432,0.532345298,1
578,0,-4,1,0.35515678,12.0196834,0.062415936,1
579,1,0,0,1.310150957,4.637002582,1.624097502,1
580,0,-2,0,-0.265059349,11.10779723,1.628659773,1
581,1,-1,0,1.386008297,28.49303151,0.588383432,1
582,0,2,1,-0.145362855,27.78622527,2.274650065,1
583,1,-4,0,-0.39885149,14.39747127,0.025223443,1
584,0,-2,1,-0.791103423,24.952047,0.155167611,1
585,1,-2,0,0.199205829,19.43234158,0.217091139,1
586,1,1,0,1.024608796,29.70795402,2.311411108,1
587,0,4,0,-0.228485307,28.86567876,8.250049581,1
588,0,-5,1,0.310962102,29.30043088,0.102618997,1
589,1,-4,1,1.318210232,4.163804194,0.123804679,1
590,0,-3,0,-0.124556507,27.20567844,0.181554307,1
591,1,-2,0,-0.275936989,21.24856989,0.650689329,1
592,0,-4,1,-0.401300806,23.88166329,0.158523695,1
593,0,2,1,-0.54443003,7.822276836,6.824177646,1
594,1,2,1,0.270875701,4.38668625,0.575089165,1
595,1,-5,1,0.758611821,20.12438696,0.018510484,1
596,0,3,0,0.632012127,19.76480954,19.76480954,0
597,1,1,0,0.193678672,11.01334097,4.888438386,1
598,0,-1,1,-0.280933111,8.854889665,2.132760803,1
599,1,0,0,-0.423299755,15.1500691,1.061895361,1
600,0,3,0,-0.800801251,10.55327203,10.55327203,0
601,1,-4,0,1.736810678,29.65105726,0.073477398,1
602,1,-2,1,-0.505041062,24.13002194,0.263701646,1
603,0,0,1,-0.073765797,26.9341138,1.363762095,1
604,0,-3,0,-0.528201458,7.923113024,0.483280685,1
605,0,-3,1,-0.601449256,17.53917404,0.073112987,1
606,1,-3,0,-1.632182292,5.191676379,0.628550797,1
607,0,-2,0,0.270885084,27.08944521,0.71048939,1
608,1,-4,1,-0.309748168,29.95251379,0.145477623,1
609,0,-4,0,1.289179456,8.412632206,0.136046936,1
610,0,1,1,-0.42344286,27.09521152,4.476574352,1
611,1,1,0,0.359859935,16.9543617,2.030882722,1
612,0,0,1,-0.483005316,25.77571898,0.605947413,1
613,0,0,1,-0.752870998,28.7335229,0.195985106,1
614,0,-2,1,0.471068465,3.038099168,0.208336977,1
615,1,2,1,1.308599344,24.2596821,0.306004111,1
616,0,4,1,-0.392025889,24.04110604,24.04110604,0
617,1,2,0,0.531360254,28.78198121,15.93752674,1
618,0,-2,0,-0.339465944,24.03421559,0.313208542,1
619,1,-1,1,-0.722057883,22.62223374,0.25162811,1
620,1,2,0,-0.250266642,1.5654289,1.5654289,0
621,0,1,0,1.016856305,19.96714012,3.706844339,1
622,0,1,0,-0.8023949,12.02151726,6.809462862,1
623,1,3,0,-0.246375802,21.96684193,4.09843051,1
624,1,0,0,0.313786337,26.47020863,0.225361236,1
625,1,-4,1,1.47031056,10.48001077,0.002188266,1
626,0,5,1,0.026474897,10.44067685,10.44067685,0
627,1,3,0,-0.540172927,20.2864508,20.2864508,0
628,1,-2,0,0.153281292,7.220001679,1.244270248,1
629,0,2,1,0.531115051,15.01274992,7.055940806,1
630,1,3,1,-0.825703197,15.23539851,15.23539851,0
631,0,-5,1,-0.505353445,17.85300265,0.178782073,1
632,0,4,1,-0.126660307,23.24744683,18.31665965,1
633,1,2,0,1.463837248,3.553919059,3.294611103,1
634,1,-4,0,-0.368130064,18.29300693,0.058738831,1
635,1,0,1,-0.890341742,29.3267034,5.785869332,1
636,0,0,0,0.143901195,29.30862448,0.924032276,1
637,1,5,1,0.014935035,14.92797944,10.82193151,1
638,0,-1,1,1.988297095,14.52472766,0.118865855,1
639,1,-3,1,-1.748846731,1.661818789,0.290395566,1
640,0,-5,1,-0.509730845,13.97976582,0.050950568,1
641,1,3,0,-0.782773407,6.921416104,6.921416104,0
642,1,3,0,-1.780108342,27.45911017,19.69084849,1
643,1,-3,0,-0.500863769,2.438898801,0.314577374,1
644,0,-5,1,0.346633923,3.371863326,0.048764901,1
645,1,-1,0,-0.547954451,14.77890361,2.280582055,1
646,1,-5,1,-0.001903688,14.86005007,0.01884493,1
647,0,-1,1,0.919332144,17.58230617,0.183625518,1
648,1,4,0,0.386227763,26.03751718,5.148914703,1
649,0,-5,0,-1.152049039,21.28952946,0.179962015,1
650,0,-3,1,0.846846468,2.113941782,0.130066802,1
651,0,1,0,-0.70537084,11.26661543,5.078035851,1
652,0,3,0,-1.283814602,26.64267543,9.197222971,1
653,0,-1,0,-1.190230146,5.179754812,2.596554192,1
654,0,-2,0,0.37403048,10.9861734,1.729236268,1
655,0,2,0,1.140996568,28.25468462,4.527413443,1
656,0,3,1,-0.683450098,25.90416749,21.4348743,1
657,0,-4,1,-1.134849501,16.1110031,0.234577148,1
658,1,-1,0,1.472463278,19.45991257,0.18320597,1
659,1,1,1,-0.705592364,13.80686731,0.786145964,1
660,1,-3,0,1.312677083,20.51957017,0.177808457,1
661,0,2,0,-1.583118662,28.58062648,28.58062648,0
662,1,-2,1,1.341775958,13.06854285,0.039237066,1
663,0,-1,1,-0.630438859,14.74625048,0.572143891,1
664,1,-2,1,0.130759462,13.6475452,0.104053173,1
665,0,0,0,0.810827326,5.124454927,2.407441127,1
666,1,0,1,-0.478564944,3.693983783,2.012593358,1
667,1,-4,0,0.376101089,1.202290433,0.082924861,1
668,0,4,0,-0.405244497,1.087107018,1.087107018,0
669,1,0,0,0.947353668,23.85709473,0.143786746,1
670,0,-1,0,-2.082479984,19.50993949,4.892383835,1
671,0,2,0,-0.232094985,25.79145962,25.79145962,0
672,1,-3,1,0.72078095,29.5991199,0.086633019,1
673,0,3,1,-0.494903504,27.5740172,5.108132545,1
674,0,0,0,-0.844218414,16.14602467,9.221011846,1
675,1,1,0,0.083161299,18.27562152,2.927718964,1
676,1,-4,1,-0.903913956,18.6587361,0.26093079,1
677,1,2,1,-0.060801768,28.61207313,7.528297567,1
678,1,2,1,0.684477149,24.00242944,2.50700422,1
679,0,2,0,-1.255146637,11.08552533,11.08552533,0
680,0,-4,0,-0.192503919,16.95543424,0.3065441,1
681,0,-4,1,-1.497375388,9.292326181,0.366384716,1
682,1,-2,0,0.535910837,3.958826959,0.237718447,1
683,1,4,1,1.041367879,9.352740578,6.962174102,1
684,0,1,0,-0.820006061,16.74971577,5.154409162,1
685,0,-4,0,0.759330649,26.48326448,0.024961786,1
686,0,4,0,1.437426411,4.657838379,4.657838379,0
687,1,4,0,0.00872922,19.04951779,19.04951779,0
688,0,0,0,-2.40426509,6.907619778,6.907619778,0
689,1,4,1,2.080921563,3.90427826,3.90427826,0
690,0,-3,1,-0.239293203,15.80010894,0.04806337,1
691,0,2,0,-0.188352896,19.36897652,3.995969765,1
692,1,2,1,-1.349449019,4.752358615,4.752358615,0
693,1,5,0,1.715916009,1.225762542,1.225762542,0
694,0,-1,0,1.652631456,14.19500511,0.336589701,1
695,0,-1,0,1.130414326,9.633679034,0.244299426,1
696,0,4,1,1.820727712,9.047950299,3.70901363,1
697,0,-3,0,-0.002259091,28.30849283,1.21883871,1
698,1,-2,0,0.2636369,28.01808552,0.576728655,1
699,0,2,1,-1.096603337,14.60741149,12.74503348,1
700,1,0,1,-0.573606508,10.82298586,0.560347726,1
701,1,-4,0,1.711927577,0.894483884,0.029303683,1
702,0,5,1,0.072856359,20.09138041,20.09138041,0
703,1,-2,0,-1.610217876,16.18078443,0.395001173,1
704,1,0,0,-0.160221602,10.74527227,3.084314054,1
705,1,-1,0,-0.450072747,6.190771437,2.370284911,1
706,0,3,1,-1.744746873,23.55921359,23.55921359,0
707,1,3,0,-0.246933256,18.48803548,18.48803548,0
708,0,-2,1,-0.179315761,12.31140254,0.250562456,1
709,1,-2,0,-0.615592337,13.51872711,2.144338962,1
710,1,-5,0,0.724671939,13.26900318,0.044154174,1
711,0,-5,1,0.334786116,12.5054211,0.03480705,1
712,0,-5,0,0.67554711,19.78415596,0.147024785,1
713,0,0,1,0.710822718,26.72241898,0.754456389,1
714,1,-3,0,1.08067678,22.17044233,0.100490013,1
715,0,2,0,-0.773212598,1.634931935,1.634931935,0
716,1,-4,0,-0.034846801,6.361735202,0.247664755,1
717,1,4,0,0.998255941,19.64000066,17.22951514,1
718,0,-3,1,-0.56667155,22.98582564,0.078500436,1
719,1,3,0,-0.03799225,22.70630677,19.97525846,1
720,0,2,1,0.204016589,0.770735987,0.770735987,0
721,0,-3,0,0.520323956,2.918571986,0.175548289,1
722,1,-3,0,0.378819208,25.47141122,0.035125799,1
723,1,5,0,1.623431959,17.87997936,17.87997936,0
724,1,1,1,1.261412139,3.751296136,0.091321876,1
725,0,-4,0,-0.359404578,1.134053967,0.401476213,1
726,1,4,1,-1.381577821,18.14600535,18.14600535,0
727,0,3,1,-2.246066756,1.476547758,1.476547758,0
728,0,-3,0,0.450520028,18.90118727,0.146386654,1
729,1,2,0,0.926830551,19.6857071,4.098505836,1
730,1,3,0,0.693225884,16.67783274,2.712584733,1
731,0,-3,0,0.178205961,25.22561213,0.106630518,1
732,0,-4,0,-0.462831336,24.87841532,0.044319577,1
733,1,-2,1,-0.554300189,25.80067249,0.590350959,1
734,1,0,1,0.512700818,7.871017756,1.036853512,1
735,0,-5,1,-1.577439611,12.53757305,0.122120187,1
736,0,-3,1,-0.195441158,20.99818673,0.061399901,1
737,1,-2,1,1.131877336,18.23560914,0.214311942,1
738,0,-5,1,-0.179499515,1.19558672,0.048738451,1
739,1,-3,1,-0.205650003,3.587358927,0.240312954,1
740,0,2,0,1.702758927,3.616368945,2.632083586,1
741,0,-3,1,-0.455625927,3.007027188,0.248018615,1
742,0,0,1,-0.322958449,23.74530653,4.031668728,1
743,0,-1,1,0.21609317,2.792182406,0.097689731,1
744,0,3,1,-0.188403803,9.611494441,5.322589722,1
745,1,3,0,0.868881959,22.45447455,4.823844432,1
746,0,-1,1,-0.249560032,7.352430657,1.401219341,1
747,0,-2,0,-0.328140109,10.70039596,0.478402414,1
748,1,3,0,-0.622551662,10.26767342,10.26767342,0
749,0,-3,1,-0.447436704,25.78309347,0.169210191,1
750,1,5,0,-1.129295793,4.198511706,4.198511706,0
751,1,-1,1,-0.657207755,8.674308762,0.878390399,1
752,1,0,1,-0.413386265,27.42205214,1.595457826,1
753,1,0,1,0.056235872,27.86038973,0.517500016,1
754,0,4,0,0.079481377,18.18735941,17.70170613,1
755,1,3,0,-0.686373015,28.4027378,28.4027378,0
756,1,0,0,-1.352867295,8.628611765,2.783526051,1
757,1,-2,0,0.895054584,24.53264767,0.639121778,1
758,1,3,0,-0.149595607,23.77162829,23.77162829,0
759,1,-3,0,1.222517687,4.455444908,0.139142125,1
760,1,-1,1,-0.390162821,29.91401555,1.54685692,1
761,0,3,0,0.537000416,6.265110788,6.265110788,0
762,1,5,0,-0.583757432,4.612374029,4.612374029,0
763,1,0,1,-0.622130762,24.17207662,3.096121191,1
764,0,5,1,-1.176117236,1.745893608,1.745893608,0
765,1,-1,1,0.555024267,21.79049869,0.231743602,1
766,1,4,1,0.86244671,20.23402771,4.983116435,1
767,0,1,0,0.213905631,6.523418999,5.955563184,1
768,0,1,1,1.46088744,27.58548888,0.533703629,1
769,1,0,0,-2.622514109,4.478192478,2.383293453,1
770,1,5,0,-0.77375001,27.35152088,27.35152088,0
771,0,-2,0,-0.020842709,20.39498141,1.219661581,1
772,0,4,0,0.422109329,26.13344658,19.20358435,1
773,0,1,0,0.316145361,2.413849868,2.413849868,0
774,0,2,1,-0.360256313,29.30930079,9.081660486,1
775,1,-2,1,1.204314939,19.17939495,0.221071213,1
776,1,-3,0,-0.482102357,7.136829235,0.32721023,1
777,1,-4,0,1.539242538,18.14979956,0.014566632,1
778,0,1,1,-1.964781976,12.41864482,12.41864482,0
779,0,0,0,-1.158785941,8.400176635,8.400176635,0
780,0,-2,0,-0.930599885,9.447858206,0.058799063,1
781,0,-4,1,-0.380760416,12.58913167,0.10333502,1
782,1,-2,0,0.840170958,4.982505308,0.191833506,1
783,0,5,1,0.086573215,21.07068872,19.67224431,1
784,0,0,1,1.794896003,17.27821802,0.219238156,1
785,1,-3,0,1.508350006,13.65064581,0.292261331,1
786,1,5,0,-1.112684005,11.2955738,11.2955738,0
787,0,-2,0,1.522259079,28.38610184,0.271772856,1
788,0,-3,1,-0.63619761,6.247562456,0.534553316,1
789,1,0,0,0.681486046,7.781571513,0.700506233,1
790,1,0,1,-0.023162191,20.54714144,1.377098795,1
791,1,-3,0,0.252054096,25.14759338,0.261277718,1
792,1,4,1,-0.939470911,23.98005666,23.98005666,0
793,1,0,0,-0.226005256,27.67781632,2.754546979,1
794,0,2,1,0.051605534,19.0818539,6.409915848,1
795,1,-5,1,0.640966435,7.85529589,0.02660517,1
796,1,1,0,-0.867575035,7.459033784,7.459033784,0
797,1,-3,0,-0.000115471,17.54410135,0.441565017,1
798,1,-2,0,1.18809076,19.84756752,0.20068901,1
799,1,4,0,1.378540684,27.92404203,2.809726626,1
800,0,-1,0,-0.587870935,13.90129151,0.811178263,1
801,0,-3,0,-0.010481238,6.349200457,0.669485454,1
802,1,3,1,-1.421760136,14.14912882,14.14912882,0
803,0,0,1,0.661436742,10.40047218,0.358781469,1
804,1,-4,1,-0.509943894,6.31160934,0.248326724,1
805,0,-2,0,-0.779602261,21.48406611,0.814182337,1
806,1,2,0,-0.210458258,19.13242478,16.31200359,1
807,1,-3,1,-0.726041719,1.8808912,0.148919502,1
808,0,3,0,-1.214443947,27.88288963,27.88288963,0
809,0,1,0,-1.680261785,7.374425624,7.374425624,0
810,1,2,1,2.106601303,5.746838513,1.173227882,1
811,0,5,1,1.351607881,22.51615657,11.14471092,1
812,1,3,1,-1.915815181,1.168259257,1.168259257,0
813,0,2,1,-0.335320317,13.40240115,2.00717841,1
814,1,-4,1,-0.78005702,19.96331692,0.244227287,1
815,0,5,0,-0.675706739,3.357133067,3.357133067,0
816,1,0,1,0.301318225,17.52349155,3.321954254,1
817,0,3,0,0.920558618,6.192371871,6.192371871,0
818,1,2,1,0.067271338,13.62246192,9.330969397,1
819,1,3,0,0.227082907,29.03111377,1.80843097,1
820,1,1,1,0.824385593,8.945139404,2.427890596,1
821,0,1,1,-0.188915583,29.8296261,2.944944809,1
822,1,5,1,0.089976129,27.52683311,7.058509274,1
823,0,1,0,-0.214926483,9.913949452,8.886240978,1
824,1,4,0,1.704700088,25.11089505,7.678759327,1
825,1,2,1,0.362056579,20.49179797,1.543324118,1
826,1,-4,0,-2.219588332,16.61366388,0.18371999,1
827,0,-1,0,0.971263901,29.89645318,0.550740249,1
828,0,2,0,-0.843766948,23.63303058,6.712933626,1
829,0,-2,0,-0.695683218,12.38506607,1.233313206,1
830,1,5,1,0.001414673,8.511325247,8.511325247,0
831,0,-3,0,1.848670163,23.41160118,0.089980889,1
832,0,2,1,1.386911535,9.43782798,2.05024533,1
833,1,0,0,-0.32964294,14.24162215,2.449176396,1
834,1,-3,1,-1.027488997,19.20025546,0.333283878,1
835,1,2,0,-0.804879369,7.561300993,7.561300993,0
836,0,0,1,1.495003772,16.13933188,0.124992084,1
837,1,5,1,0.154338925,28.27434804,28.19531803,1
838,1,-2,0,-0.443289723,5.745698931,0.263977033,1
839,1,0,0,0.597367513,22.21394624,2.218054193,1
840,0,-2,0,0.325902454,15.17669511,0.347779416,1
841,0,-2,1,-2.339528721,19.46085188,0.49397199,1
842,0,3,1,1.036273872,28.9858157,2.720318371,1
843,0,4,1,-1.078970982,12.14808983,12.14808983,0
844,1,2,0,-1.372008775,23.73662411,15.68313612,1
845,1,-4,1,0.301758537,23.05519712,0.091357986,1
846,0,0,1,-1.58652585,27.61106301,3.031846027,1
847,0,-1,1,0.535801058,24.51162468,0.441079872,1
848,1,2,1,-1.869028119,0.575052118,0.575052118,0
849,1,-3,1,-0.6021557,28.67748432,0.175815616,1
850,1,3,0,1.901247071,17.56755032,1.487921929,1
851,1,-4,1,1.997995403,29.3694088,0.006712837,1
852,1,-4,0,0.662021349,17.61200124,0.273848132,1
853,1,0,0,-0.062931851,8.814055414,3.740642647,1
854,0,-3,0,0.72353714,25.95510498,0.334934278,1
855,0,-1,0,0.786966306,13.51927697,0.487719763,1
856,0,0,1,0.992822046,0.197668732,0.197668732,0
857,0,4,1,-0.192371713,27.5996865,2.177966518,1
858,1,0,1,-0.5882908,11.3337699,2.1645884,1
859,0,3,1,-1.316382876,21.80133132,21.80133132,0
860,0,4,0,0.259753009,13.61191136,13.61191136,0
861,0,5,0,0.62128084,19.42487901,12.98964079,1
862,1,4,0,-0.444942513,10.41358004,10.41358004,0
863,1,-1,1,0.548111756,20.424332,0.456031586,1
864,0,0,1,1.129038292,6.175428943,1.368664933,1
865,1,0,0,-0.372350837,28.85412809,3.006099516,1
866,1,-2,1,0.956930269,26.57966683,0.410043241,1
867,0,-4,0,0.20234094,24.46077841,0.050396976,1
868,0,-2,1,-1.912956273,1.624648813,0.31065845,1
869,0,0,0,1.422988671,24.99220845,1.101872023,1
870,1,-4,0,0.566765859,22.99221604,0.277568708,1
871,1,-4,1,0.176349986,20.75608738,0.013952651,1
872,0,2,1,1.602059113,26.45677575,0.317688511,1
873,0,4,1,-0.359415502,5.674877681,5.674877681,0
874,0,0,0,0.115017412,28.55038297,2.036219104,1
875,1,-4,1,-0.168267721,24.44998669,0.032668472,1
876,1,-2,1,0.842060024,4.046825229,0.121541723,1
877,1,2,1,-0.218457549,3.557578081,3.557578081,0
878,0,-2,0,1.172176094,18.18381922,0.262294275,1
879,0,-2,1,0.974732248,22.60787454,0.186170486,1
880,1,0,0,-0.531203248,7.323319204,7.163649528,1
881,1,5,1,-2.454739524,19.40069878,19.40069878,0
882,1,-4,1,-1.552520491,17.56167232,0.081265737,1
883,1,-3,1,0.656682212,0.5471986,0.26885426,1
884,1,-4,1,2.134828797,1.203229779,0.010723215,1
885,0,4,0,-0.111685556,7.277690386,7.277690386,0
886,0,-5,1,-0.838306998,9.829121812,0.039990272,1
887,0,1,0,-0.534360292,6.353760813,6.353760813,0
888,1,-4,0,0.783753208,3.163685454,0.059927414,1
889,1,-5,0,-0.744792492,2.625676277,0.144338682,1
890,0,1,0,-1.733983625,6.144162056,6.144162056,0
891,1,-1,0,-0.1862336,1.224409479,1.224409479,0
892,1,-2,0,-0.333587278,17.2850304,1.144023108,1
893,0,-2,0,-0.911785757,10.77546953,0.474959725,1
894,0,-4,1,-1.141639539,11.48653732,0.303218985,1
895,0,0,1,-0.338286189,19.25403832,2.126689657,1
896,0,3,0,0.155032511,15.59652904,15.59652904,0
897,0,-1,0,-0.434797094,1.752804585,1.752804585,0
898,1,4,1,-0.117508197,2.496305569,2.496305569,0
899,0,4,1,-1.179797741,24.1529392,9.677190511,1
900,1,2,1,0.12873101,13.97046258,4.107006494,1
901,1,-1,1,0.220939125,14.43170834,1.253161779,1
902,0,-3,1,0.300960371,20.18031338,0.274079232,1
903,1,-1,0,0.678372749,14.74232922,0.627442971,1
904,1,-2,1,-1.118673425,25.90136723,0.470916902,1
905,0,4,0,0.378246817,24.6612762,24.6612762,0
906,0,2,1,1.552160893,9.538945702,3.026911377,1
907,0,-3,0,0.452206796,23.42859267,0.155338992,1
908,1,-4,1,-0.257137784,18.46956184,0.195360408,1
909,1,-2,1,-0.159330252,23.32079464,0.303329208,1
910,1,4,1,0.921988828,18.06448808,12.23506834,1
911,0,-2,0,-0.615979257,6.44332293,0.759293772,1
912,1,0,1,-0.641240531,16.6581559,0.69476328,1
913,0,3,1,1.075894165,8.159311556,4.341087939,1
914,1,-1,0,-1.289612038,7.352790835,1.32671684,1
915,0,-4,0,-1.67542942,24.02739888,0.147756663,1
916,1,-2,1,-1.448470442,0.566483669,0.007801436,1
917,1,-2,0,-0.30182604,9.744450599,0.824254741,1
918,1,-3,0,0.129944094,1.382463891,0.122918303,1
919,0,1,1,0.05854957,14.80360709,1.701895023,1
920,1,-3,1,0.744133696,25.27387344,0.029028601,1
921,0,2,1,-0.694965631,8.092978131,4.318815054,1
922,0,-2,0,-0.343178277,21.76050201,1.037249763,1
923,0,-4,0,0.506843441,7.249491939,0.000289505,1
924,1,-4,1,2.233929323,28.58277555,0.001502886,1
925,0,1,1,0.1200836,22.99756658,1.686950268,1
926,0,0,0,0.679108437,2.93858218,0.8919838,1
927,1,-3,1,-0.938445432,13.77022502,0.539175258,1
928,1,-2,0,0.958012509,11.40744371,0.26015608,1
929,0,0,0,-0.312807053,28.26728916,3.796612736,1
930,1,-2,1,-1.079671416,20.85669811,0.130165381,1
931,0,-4,0,0.548123616,11.10270207,0.086495208,1
932,1,3,1,-0.086413001,24.00707234,3.335768335,1
933,0,2,1,2.603987818,7.593709726,0.542210235,1
934,1,-4,0,0.728511399,8.612437171,0.008901462,1
935,1,3,1,0.04660891,18.62358792,3.514428347,1
936,1,-4,0,-0.445188891,21.00642788,0.311637711,1
937,0,2,1,0.134505688,14.62711353,2.522533045,1
938,0,-5,1,2.318395946,29.8065074,0.006780401,1
939,1,-3,1,0.84314547,5.415516989,0.057140801,1
940,1,5,0,-0.557153062,27.33922628,27.33922628,0
941,0,0,0,1.287394807,8.419059988,0.141190107,1
942,1,-1,1,1.167187479,15.04987047,0.481328184,1
943,1,4,1,-0.780657326,1.209852006,1.209852006,0
944,0,-4,0,1.134487487,29.29780695,0.034264235,1
945,1,3,0,0.66138966,20.27002696,20.27002696,0
946,0,3,1,0.424647814,6.241828201,6.241828201,0
947,1,3,1,1.526191618,18.91693851,2.10269079,1
948,1,-2,0,-2.30782775,8.945855317,3.006810797,1
949,1,0,1,-0.854655018,20.23488846,0.474272299,1
950,1,-2,1,0.728690522,0.321448669,0.268918733,1
951,0,2,0,-0.0179314,16.15718981,10.97182039,1
952,1,1,0,-1.974175414,27.49645108,5.693292717,1
953,1,5,1,-0.207633215,3.825936578,3.825936578,0
954,0,-5,1,-0.825734562,0.594164107,0.121133753,1
955,0,0,0,0.504716229,23.59105948,0.701575667,1
956,1,-1,1,-1.3841465,10.71869729,0.502336917,1
957,1,0,1,0.138237625,29.08423569,1.803535108,1
958,1,3,1,1.199092876,3.912516476,1.783110558,1
959,1,2,1,0.538921196,14.60894631,1.043632014,1
960,1,-4,0,1.415025065,16.50890568,0.065395854,1
961,1,4,0,-1.184731734,10.64030673,10.64030673,0
962,1,0,1,0.135588613,0.887847268,0.887847268,0
963,1,3,1,-0.618343114,10.94942856,10.20317763,1
964,0,5,1,1.707556925,6.072207615,6.072207615,0
